4.197995,4.766314,4.655153,4.234639,4.540206,4.288736,4.074116,3.751437,4.1411,4.375266,4.612455,4.190307,4.142089,4.237683,4.435548,3.659204,4.287146,4.472098,4.098117,4.081746,4.608484,4.445929,3.475556,3.749765,3.425555,4.290881,3.994311,4.113437,4.264865,3.726616,3.981022,3.911172,4.059305,4.419276,4.174919,4.491939,3.914209,4.449408,4.264412,4.250214,4.366298,4.322649,4.126084,4.256328,4.525584,4.327731,4.097031,4.350214,4.546184,3.994885,4.534545,4.212049,4.417072,4.659055,4.490738,4.657733,4.335898,4.355069,3.717481,3.901639,4.355554,4.48774,4.351187,4.608863,3.754688,4.59141,4.261857,4.4275,4.677406,4.541869,4.329146,4.735268,4.533517,4.784811,4.282754,4.104867,4.461473,4.382536,4.093879,4.715962,4.482678,4.499399,3.932704,4.106952,4.141439,4.318113,4.644687,4.63687,4.2092,4.639199,4.52217,4.357475,4.39884,4.375552,4.080064,3.920074,4.117647,4.214286,4.453896,4.0
4.198554,4.76566,4.659677,4.230776,4.545184,4.286842,4.071994,3.760684,4.13962,4.373117,4.610997,4.189442,4.141355,4.237937,4.437504,3.662531,4.283435,4.471452,4.104956,4.07846,4.605409,4.449437,3.476872,3.749909,3.428144,4.287074,3.996813,4.128388,4.266776,3.727575,3.981814,3.905525,4.058824,4.418159,4.173904,4.49287,3.913998,4.449714,4.265613,4.248987,4.364231,4.32133,4.124335,4.256212,4.524642,4.326641,4.094566,4.347832,4.545349,3.988933,4.53221,4.214021,4.41401,4.658582,4.490032,4.656656,4.335974,4.355985,3.719418,3.893939,4.354912,4.485727,4.351503,4.607039,3.757403,4.590551,4.260448,4.426142,4.676276,4.539958,4.327269,4.734716,4.531968,4.784067,4.280476,4.100775,4.459931,4.382508,4.098748,4.715311,4.482352,4.4994,3.931054,4.110372,4.140968,4.317469,4.644519,4.634541,4.212039,4.638531,4.521924,4.357385,4.397022,4.373587,4.080914,3.928832,4.104046,4.236111,4.449419,3.994048
4.199338,4.765124,4.661613,4.229676,4.542516,4.2848,4.071455,3.762307,4.138763,4.371114,4.61045,4.189257,4.140799,4.238187,4.438704,3.672372,4.283098,4.470628,4.104808,4.07556,4.602687,4.449368,3.478191,3.752043,3.427475,4.285692,4.001612,4.134789,4.251874,3.728209,3.981775,3.901509,4.058415,4.416983,4.172581,4.492729,3.913748,4.450126,4.266994,4.253629,4.362216,4.319774,4.122639,4.256618,4.523476,4.325759,4.092298,4.345788,4.544446,3.987435,4.532391,4.212188,4.410702,4.658073,4.489482,4.655844,4.335914,4.357118,3.71931,3.942857,4.353517,4.48331,4.351068,4.604609,3.760255,4.58922,4.258813,4.424511,4.673085,4.538483,4.32727,4.734578,4.529779,4.783544,4.277514,4.097354,4.458459,4.382882,4.102022,4.714148,4.482566,4.498741,3.929217,4.107427,4.139995,4.315715,4.646287,4.63145,4.214668,4.63976,4.52188,4.357002,4.395243,4.371771,4.081215,3.915771,4.073034,4.236111,4.445455,3.994186
4.199806,4.764418,4.66467,4.228967,4.542252,4.282867,4.072042,3.76569,4.138674,4.368711,4.610844,4.189102,4.139888,4.238239,4.439188,3.669903,4.283833,4.468861,4.103908,4.072501,4.600056,4.450264,3.478797,3.750821,3.429879,4.283304,4.004259,4.137293,4.247283,3.727981,3.982515,3.897968,4.057932,4.415421,4.170375,4.492933,3.913558,4.449897,4.264239,4.25752,4.359999,4.317787,4.120944,4.256222,4.521525,4.324579,4.086167,4.343666,4.543447,3.983823,4.529852,4.211003,4.406853,4.657834,4.489082,4.654368,4.334479,4.357239,3.719122,3.932432,4.352183,4.479808,4.351473,4.601873,3.764318,4.587818,4.256953,4.422728,4.672065,4.536353,4.325806,4.734849,4.527755,4.782765,4.274607,4.093804,4.4569,4.383172,4.104698,4.712731,4.483744,4.498034,3.926978,4.10596,4.138209,4.313745,4.646174,4.63079,4.210805,4.641316,4.521229,4.356515,4.392966,4.369769,4.082595,3.922261,4.073034,4.236111,4.442897,4.0
4.199862,4.763582,4.666187,4.229957,4.544454,4.281055,4.072599,3.762102,4.138972,4.366787,4.609748,4.188102,4.139185,4.238078,4.440378,3.657005,4.28558,4.4692,4.108593,4.068992,4.598441,4.451134,3.480183,3.756707,3.428956,4.281882,4.008799,4.143107,4.249398,3.727898,3.982123,3.894628,4.060414,4.413955,4.168098,4.493113,3.913819,4.4497,4.26419,4.258374,4.358006,4.31613,4.118852,4.256785,4.519568,4.323197,4.08266,4.341387,4.542481,3.983385,4.528964,4.203791,4.405018,4.657596,4.488478,4.653488,4.331124,4.358076,3.719816,4.0,4.352001,4.477863,4.354175,4.599936,3.767616,4.587545,4.254936,4.421194,4.669562,4.534363,4.323071,4.733061,4.526731,4.781811,4.270159,4.092764,4.455492,4.382448,4.106076,4.711756,4.484658,4.497948,3.925047,4.108037,4.138113,4.313752,4.65073,4.628359,4.211518,4.640819,4.520931,4.355636,4.390745,4.368298,4.083032,3.93437,4.097826,4.197368,4.449212,3.989247
4.199798,4.762646,4.670214,4.230256,4.543996,4.280502,4.0718,3.763661,4.139128,4.364716,4.609243,4.188162,4.138292,4.238199,4.440621,3.669048,4.284901,4.469205,4.09311,4.065627,4.596003,4.450683,3.483992,3.755873,3.430457,4.280542,4.013496,4.150455,4.255482,3.726752,3.982252,3.891935,4.05955,4.41229,4.165301,4.493367,3.913722,4.449759,4.262822,4.259942,4.357494,4.312134,4.116435,4.257595,4.518208,4.322123,4.077496,4.339501,4.541669,3.980431,4.526478,4.198332,4.402633,4.657265,4.488481,4.652198,4.329745,4.358621,3.720683,4.0,4.3508,4.475629,4.354759,4.597997,3.772578,4.587042,4.25354,4.419655,4.667898,4.533454,4.322437,4.731748,4.525769,4.780495,4.265082,4.091389,4.454346,4.381729,4.108,4.711065,4.483686,4.497375,3.923462,4.109067,4.136788,4.313367,4.652158,4.628958,4.205458,4.640068,4.520161,4.354727,4.388508,4.367298,4.081652,3.929766,4.106952,4.17284,4.44415,3.984456
4.199764,4.762013,4.669762,4.230085,4.544363,4.279323,4.069501,3.765348,4.138579,4.363325,4.606527,4.189451,4.138308,4.24978,4.441898,3.677647,4.286775,4.46864,4.091996,4.062192,4.594355,4.450586,3.487294,3.750882,3.433642,4.279377,4.017422,4.159616,4.262097,3.723833,3.981711,3.887252,4.061463,4.411592,4.162548,4.493993,3.913963,4.449237,4.261851,4.260157,4.356155,4.307363,4.114765,4.257414,4.51706,4.321142,4.071641,4.337987,4.54077,3.963457,4.523414,4.198086,4.400433,4.656723,4.488007,4.651369,4.329631,4.358842,3.721071,3.988764,4.350841,4.473447,4.355094,4.59581,3.776827,4.586137,4.252538,4.418451,4.666802,4.532553,4.32226,4.731149,4.525716,4.77964,4.258852,4.090047,4.453504,4.380909,4.115349,4.709741,4.48417,4.496734,3.921936,4.10616,4.135238,4.312612,4.651608,4.628408,4.209694,4.639499,4.521437,4.353701,4.387297,4.365973,4.080646,3.934747,4.103627,4.180723,4.44824,4.005102
4.20011,4.761336,4.671407,4.230749,4.544453,4.277812,4.070363,3.767253,4.138277,4.361488,4.605772,4.190062,4.137638,4.267462,4.44323,3.665893,4.284779,4.469824,4.086521,4.059609,4.591856,4.450479,3.490028,3.751056,3.432562,4.279752,4.005905,4.163915,4.275093,3.721857,3.982722,3.885087,4.063227,4.410375,4.158996,4.494421,3.91463,4.449005,4.262009,4.260901,4.354676,4.303462,4.112814,4.256467,4.51498,4.320238,4.067491,4.336303,4.539979,3.95996,4.521564,4.194157,4.398271,4.655966,4.487835,4.65019,4.32911,4.359185,3.722488,4.041237,4.349604,4.471581,4.355572,4.592877,3.781892,4.585241,4.251862,4.416577,4.664618,4.531462,4.321875,4.72981,4.524578,4.779056,4.255206,4.087837,4.452142,4.380289,4.122063,4.709425,4.484104,4.49616,3.921237,4.10733,4.134792,4.312315,4.653446,4.627022,4.210156,4.63942,4.520808,4.353288,4.385384,4.364345,4.080144,3.932149,4.121827,4.197674,4.440464,3.99505
4.200068,4.760966,4.672566,4.230431,4.543715,4.276128,4.06794,3.764468,4.137625,4.359928,4.604817,4.189223,4.136571,4.278037,4.444263,3.670481,4.285498,4.465465,4.087862,4.057705,4.590014,4.454058,3.489848,3.754246,3.432225,4.280236,3.997855,4.167372,4.283865,3.722291,3.983823,3.882304,4.063884,4.409566,4.159058,4.494884,3.915241,4.448124,4.259701,4.260442,4.353404,4.300071,4.111185,4.257379,4.514142,4.319654,4.065305,4.334868,4.539147,3.958427,4.522738,4.191269,4.396992,4.654725,4.488935,4.649176,4.326148,4.359693,3.721913,4.01,4.348253,4.469713,4.356192,4.590405,3.78543,4.584261,4.251222,4.414702,4.664659,4.530612,4.320868,4.728136,4.523668,4.778179,4.253972,4.084394,4.451204,4.379504,4.125082,4.708677,4.485424,4.494901,3.919778,4.10733,4.135037,4.311326,4.650792,4.626304,4.204658,4.638176,4.520791,4.353218,4.383917,4.363036,4.080867,3.946203,4.130653,4.197674,4.440099,3.995098
4.199984,4.760642,4.675842,4.229956,4.545143,4.274378,4.069533,3.75133,4.136382,4.358246,4.604634,4.189177,4.135035,4.283745,4.446073,3.68552,4.285365,4.465149,4.089189,4.055924,4.588354,4.455654,3.491702,3.752139,3.433121,4.280425,3.993657,4.171328,4.251634,3.721741,3.985117,3.878338,4.065771,4.408967,4.157844,4.49501,3.915589,4.447732,4.256387,4.263536,4.35219,4.296489,4.109339,4.257752,4.514654,4.31885,4.063741,4.333108,4.538339,3.955222,4.518034,4.181852,4.395749,4.653432,4.489776,4.648596,4.324889,4.359805,3.723108,4.029126,4.348239,4.467587,4.356736,4.588274,3.789027,4.583884,4.250431,4.413176,4.664645,4.529684,4.319385,4.727266,4.522484,4.776706,4.25276,4.083633,4.449758,4.379028,4.127889,4.708326,4.485808,4.493204,3.918159,4.109661,4.135289,4.310027,4.649904,4.625012,4.20374,4.635254,4.519878,4.352829,4.382247,4.361842,4.083309,3.948195,4.146341,4.213483,4.442871,3.975962
4.198652,4.760012,4.678363,4.231114,4.546357,4.272486,4.06945,3.757256,4.135219,4.356592,4.603405,4.188491,4.134208,4.287495,4.448039,3.693512,4.284253,4.465608,4.08871,4.052916,4.587205,4.45786,3.493623,3.750995,3.4337,4.281031,3.985329,4.173913,4.253435,3.720905,3.985627,3.875353,4.066629,4.408301,4.158638,4.494988,3.915237,4.446841,4.253904,4.26444,4.350882,4.293593,4.107375,4.257916,4.514182,4.317951,4.060083,4.331433,4.537871,3.953374,4.5178,4.181153,4.394392,4.653234,4.488803,4.647694,4.324835,4.359914,3.724565,3.981308,4.347557,4.464787,4.358484,4.583378,3.792193,4.583375,4.249995,4.411657,4.664024,4.528732,4.318908,4.727279,4.521187,4.775946,4.248629,4.082854,4.448885,4.377817,4.130383,4.707639,4.486322,4.490816,3.916833,4.106494,4.135092,4.309191,4.648598,4.625361,4.204102,4.634135,4.518901,4.352437,4.380332,4.360332,4.086317,3.947123,4.138095,4.263158,4.446043,3.980952
4.197553,4.76005,4.682817,4.231078,4.54677,4.270918,4.069197,3.759428,4.134107,4.355033,4.602566,4.189011,4.133755,4.287816,4.448648,3.693333,4.28309,4.464604,4.086879,4.050735,4.586066,4.459202,3.491358,3.753002,3.435004,4.280851,3.973515,4.181748,4.268657,3.721041,3.986611,3.872912,4.068041,4.407519,4.157283,4.494827,3.915864,4.446251,4.252649,4.263333,4.34935,4.290758,4.105598,4.257322,4.513454,4.31716,4.057236,4.329992,4.537041,3.949813,4.518179,4.181682,4.39314,4.652997,4.487861,4.646898,4.32499,4.360045,3.723667,3.962963,4.346782,4.462884,4.360703,4.580059,3.793677,4.582838,4.249284,4.409844,4.663123,4.528084,4.3176,4.727037,4.519278,4.775397,4.24584,4.081712,4.447971,4.376816,4.132139,4.707351,4.486718,4.489273,3.916263,4.106494,4.134401,4.309511,4.648845,4.624502,4.203283,4.633525,4.518617,4.351941,4.378783,4.358782,4.088437,3.940184,4.148837,4.270833,4.447754,3.990654
4.197471,4.759836,4.684838,4.231008,4.547949,4.27014,4.069982,3.767949,4.133281,4.355142,4.601371,4.187358,4.133028,4.288928,4.450103,3.702643,4.2829,4.464513,4.088028,4.048152,4.586375,4.460227,3.492775,3.751458,3.435016,4.280489,3.975245,4.180043,4.253045,3.720804,3.987049,3.870334,4.067142,4.406707,4.156662,4.494645,3.916776,4.445986,4.251492,4.263765,4.347934,4.288652,4.104001,4.256998,4.512856,4.316518,4.053149,4.328233,4.536471,3.946903,4.51734,4.179289,4.391927,4.652434,4.486774,4.646177,4.32409,4.359494,3.722896,3.972727,4.346454,4.461238,4.361656,4.576449,3.795358,4.582067,4.248825,4.407637,4.661528,4.527547,4.339408,4.726233,4.518488,4.775629,4.243042,4.081643,4.446896,4.37633,4.133471,4.706961,4.487088,4.48889,3.915961,4.102332,4.133795,4.309384,4.649183,4.623259,4.204306,4.632701,4.524196,4.351518,4.37762,4.357163,4.087775,3.942337,4.164384,4.203883,4.447124,3.990783
4.197187,4.759619,4.683869,4.230756,4.549579,4.269465,4.065229,3.774522,4.132645,4.357987,4.601614,4.187436,4.132677,4.291357,4.451336,3.70614,4.283544,4.464558,4.084137,4.047456,4.586658,4.461042,3.493337,3.752207,3.436848,4.280131,3.977666,4.181914,4.254392,3.719817,3.987901,3.868785,4.0672,4.40606,4.155723,4.495621,3.917242,4.446173,4.249371,4.263008,4.346831,4.286917,4.102752,4.257199,4.512274,4.31581,4.051414,4.327147,4.535635,3.945113,4.51733,4.17764,4.390737,4.651587,4.486127,4.645587,4.323696,4.359453,3.72215,3.981982,4.345763,4.460083,4.362106,4.574129,3.796404,4.581563,4.248608,4.405787,4.661104,4.527167,4.345326,4.72589,4.517723,4.775197,4.242219,4.081216,4.446228,4.376522,4.134817,4.706667,4.487135,4.488435,3.915665,4.101935,4.133661,4.309403,4.649408,4.623263,4.206439,4.633441,4.530181,4.351215,4.376344,4.356263,4.087894,3.942771,4.161435,4.168224,4.442105,4.004545
4.197549,4.759399,4.683577,4.231296,4.549509,4.268314,4.061986,3.77943,4.132448,4.362687,4.601481,4.185375,4.132896,4.297999,4.454502,3.707424,4.285367,4.465379,4.077579,4.044721,4.58715,4.462077,3.490043,3.759464,3.434996,4.279616,3.9796,4.18995,4.255662,3.717786,3.989368,3.866289,4.066332,4.404994,4.154277,4.497463,3.917663,4.446715,4.246532,4.262143,4.345328,4.283753,4.100186,4.257825,4.511414,4.315026,4.049314,4.324946,4.535282,3.942489,4.514955,4.173131,4.388551,4.650836,4.483962,4.644442,4.292457,4.360064,3.723135,4.0,4.299611,4.458823,4.362429,4.57038,3.799568,4.580582,4.248322,4.402505,4.659101,4.526679,4.351976,4.725335,4.517638,4.775102,4.239767,4.080924,4.444969,4.377607,4.118454,4.706101,4.48822,4.487672,3.915672,4.100515,4.133333,4.309475,4.648705,4.620712,4.207249,4.632456,4.538064,4.3507,4.374245,4.354623,4.088662,3.940387,4.155556,4.155963,4.439496,4.013514
4.197182,4.758953,4.683833,4.231163,4.550374,4.26773,4.063145,3.768575,4.131948,4.365724,4.601666,4.185568,4.132231,4.300477,4.456271,3.704348,4.287097,4.463138,4.071609,4.0419,4.587299,4.464154,3.490012,3.759561,3.434666,4.279485,3.982077,4.197038,4.255879,3.71458,3.989812,3.863968,4.065034,4.403676,4.152074,4.498197,3.917429,4.446112,4.24424,4.261671,4.3444,4.281824,4.098783,4.258503,4.510769,4.313899,4.047858,4.323356,4.535118,3.938855,4.515624,4.172132,4.386735,4.650109,4.482355,4.643652,4.283752,4.359816,3.724097,4.008475,4.283797,4.457627,4.362838,4.568117,3.80096,4.580145,4.248054,4.400705,4.658409,4.52631,4.354088,4.725028,4.516911,4.774246,4.238563,4.08037,4.444469,4.377795,4.120337,4.705429,4.489999,4.487354,3.915364,4.101673,4.132593,4.309222,4.651822,4.621139,4.205234,4.631992,4.54169,4.350789,4.373241,4.353823,4.089827,3.946667,4.159292,4.155963,4.436776,4.022222
4.197095,4.758414,4.68413,4.230472,4.555393,4.266725,4.06447,3.766667,4.131121,4.370805,4.602603,4.18593,4.132126,4.303413,4.459882,3.702586,4.287982,4.462594,4.073517,4.039405,4.588157,4.46589,3.489698,3.76372,3.435826,4.279507,3.983922,4.20425,4.247764,3.712491,3.990491,3.860908,4.063982,4.402325,4.150939,4.499357,3.917837,4.44601,4.243374,4.26385,4.343213,4.27917,4.096983,4.258824,4.510073,4.312828,4.046573,4.321722,4.534643,3.939563,4.512021,4.167243,4.384902,4.649201,4.480962,4.642785,4.278238,4.359414,3.724129,3.983607,4.272953,4.4561,4.363889,4.566436,3.803502,4.579799,4.247557,4.398076,4.6578,4.525989,4.358041,4.724825,4.516203,4.773813,4.236927,4.079359,4.44362,4.377966,4.123729,4.705463,4.490368,4.486506,3.915136,4.100128,4.132485,4.308904,4.654956,4.617306,4.203359,4.632902,4.549229,4.350753,4.371839,4.352662,4.09183,3.937318,4.162996,4.105263,4.435526,3.995671
4.19714,4.75832,4.68276,4.230775,4.55593,4.266361,4.064573,3.765882,4.130847,4.374815,4.602968,4.186047,4.132204,4.305594,4.462449,3.704497,4.289022,4.462746,4.073029,4.03911,4.588758,4.466614,3.488801,3.765262,3.436302,4.279692,3.985502,4.206126,4.244579,3.714982,3.99158,3.859559,4.064309,4.40194,4.150606,4.500983,3.918107,4.4462,4.242309,4.265431,4.347399,4.27747,4.095929,4.259666,4.510655,4.312756,4.04604,4.320462,4.534346,3.937565,4.511523,4.157452,4.383875,4.648491,4.48228,4.642512,4.277677,4.359485,3.725228,3.99187,4.267513,4.455018,4.36423,4.565107,3.805351,4.5795,4.247339,4.396256,4.658537,4.526097,4.360137,4.725048,4.516182,4.773304,4.236375,4.079044,4.443193,4.378441,4.126437,4.705064,4.490718,4.485377,3.915244,4.101152,4.132851,4.309146,4.653447,4.61607,4.198649,4.633975,4.553255,4.350962,4.370896,4.351712,4.093062,3.946686,4.170306,4.084746,4.436559,4.016878
