297,22,28,28,4.338032,4.341202,4.342279,4.341669,4.341573,4.336995,4.333473,4.330644,4.325893,4.322524,4.318949,4.316155,4.313766,4.311383,4.309016,4.306746,4.304801,4.302807,4.301212,4.298956,4.297279,4.296431,4.295186,4.294506,4.290581,4.287935,4.285822,4.285777,4.284108,4.282329,4.280178,4.275293,4.271651,4.268384,4.266092,4.263118,4.262327,4.260927,4.262739,4.26443,4.265914,4.268082,4.26995,4.271329,4.273547,4.274404,4.275806,4.277442,4.279471,4.281629,4.284195,4.284926
301,32,41,52,4.338032,4.341202,4.342279,4.341669,4.341573,4.336995,4.333473,4.330644,4.325893,4.322524,4.318949,4.316155,4.313766,4.311383,4.309016,4.306746,4.304801,4.302807,4.301212,4.298956,4.297279,4.296431,4.295186,4.294506,4.290581,4.287935,4.285822,4.285777,4.284108,4.282329,4.280178,4.275293,4.271651,4.268384,4.266092,4.263118,4.262327,4.260927,4.262739,4.26443,4.265914,4.268082,4.26995,4.271329,4.273547,4.274404,4.275806,4.277442,4.279471,4.281629,4.284195,4.284926
124,1,6,52,3.424532,3.424459,3.42492,3.426774,3.430125,3.433632,3.439402,3.44429,3.448381,3.451176,3.454938,3.457231,3.456474,3.457501,3.45761,3.457739,3.458637,3.462244,3.46345,3.462955,3.463162,3.464031,3.464276,3.46376,3.461091,3.461902,3.462073,3.461856,3.460928,3.459993,3.458318,3.458093,3.458916,3.456861,3.456348,3.454497,3.452768,3.450953,3.449549,3.448838,3.448003,3.446139,3.443116,3.441966,3.439099,3.438068,3.4363,3.434467,3.433425,3.431641,3.429928,3.427465
1349,3,6,6,4.628397,4.634241,4.6389,4.640641,4.640911,4.646173,4.651186,4.651537,4.651661,4.651033,4.651954,4.651658,4.651878,4.652216,4.652201,4.652623,4.654982,4.654212,4.656307,4.656369,4.658031,4.658821,4.657278,4.656824,4.656792,4.657318,4.656194,4.655679,4.655114,4.653849,4.6528,4.652008,4.651283,4.64978,4.648789,4.632621,4.63793,4.64131,4.640308,4.639525,4.639419,4.64228,4.643709,4.643654,4.641027,4.640075,4.638554,4.638094,4.637798,4.636823,4.637405,4.640464
1351,7,17,18,4.628397,4.634241,4.6389,4.640641,4.640911,4.646173,4.651186,4.651537,4.651661,4.651033,4.651954,4.651658,4.651878,4.652216,4.652201,4.652623,4.654982,4.654212,4.656307,4.656369,4.658031,4.658821,4.657278,4.656824,4.656792,4.657318,4.656194,4.655679,4.655114,4.653849,4.6528,4.652008,4.651283,4.64978,4.648789,4.632621,4.63793,4.64131,4.640308,4.639525,4.639419,4.64228,4.643709,4.643654,4.641027,4.640075,4.638554,4.638094,4.637798,4.636823,4.637405,4.640464
1356,22,36,37,4.628397,4.634241,4.6389,4.640641,4.640911,4.646173,4.651186,4.651537,4.651661,4.651033,4.651954,4.651658,4.651878,4.652216,4.652201,4.652623,4.654982,4.654212,4.656307,4.656369,4.658031,4.658821,4.657278,4.656824,4.656792,4.657318,4.656194,4.655679,4.655114,4.653849,4.6528,4.652008,4.651283,4.64978,4.648789,4.632621,4.63793,4.64131,4.640308,4.639525,4.639419,4.64228,4.643709,4.643654,4.641027,4.640075,4.638554,4.638094,4.637798,4.636823,4.637405,4.640464
1358,38,42,42,4.628397,4.634241,4.6389,4.640641,4.640911,4.646173,4.651186,4.651537,4.651661,4.651033,4.651954,4.651658,4.651878,4.652216,4.652201,4.652623,4.654982,4.654212,4.656307,4.656369,4.658031,4.658821,4.657278,4.656824,4.656792,4.657318,4.656194,4.655679,4.655114,4.653849,4.6528,4.652008,4.651283,4.64978,4.648789,4.632621,4.63793,4.64131,4.640308,4.639525,4.639419,4.64228,4.643709,4.643654,4.641027,4.640075,4.638554,4.638094,4.637798,4.636823,4.637405,4.640464
1360,43,51,51,4.628397,4.634241,4.6389,4.640641,4.640911,4.646173,4.651186,4.651537,4.651661,4.651033,4.651954,4.651658,4.651878,4.652216,4.652201,4.652623,4.654982,4.654212,4.656307,4.656369,4.658031,4.658821,4.657278,4.656824,4.656792,4.657318,4.656194,4.655679,4.655114,4.653849,4.6528,4.652008,4.651283,4.64978,4.648789,4.632621,4.63793,4.64131,4.640308,4.639525,4.639419,4.64228,4.643709,4.643654,4.641027,4.640075,4.638554,4.638094,4.637798,4.636823,4.637405,4.640464
843,2,6,9,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
844,6,10,10,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
846,11,17,17,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
848,18,22,28,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
849,22,29,33,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
850,29,34,37,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
851,34,38,39,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
853,40,44,44,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
855,45,49,51,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
856,49,52,52,3.481227,3.482243,3.483072,3.483408,3.484499,3.486178,3.489799,3.495954,3.499618,3.501953,3.503911,3.505889,3.501505,3.502061,3.503673,3.506555,3.509173,3.511964,3.513041,3.51465,3.516161,3.518783,3.520548,3.521567,3.527527,3.528903,3.531703,3.533875,3.535742,3.538368,3.540305,3.542269,3.544291,3.5456,3.545898,3.54497,3.542364,3.538962,3.537176,3.538427,3.539361,3.538691,3.537257,3.535837,3.532351,3.530927,3.529484,3.528994,3.528563,3.528403,3.528805,3.529692
834,1,14,15,4.570083,4.569435,4.568364,4.567328,4.566688,4.565891,4.563849,4.563482,4.561673,4.561259,4.560197,4.559325,4.558437,4.555672,4.554159,4.552552,4.550685,4.549048,4.547781,4.547111,4.546577,4.54608,4.545409,4.544739,4.543826,4.542709,4.542093,4.540953,4.540063,4.538845,4.536825,4.535368,4.53405,4.53325,4.532583,4.532215,4.531292,4.530605,4.531222,4.531616,4.531345,4.53178,4.531778,4.531282,4.531515,4.531687,4.531889,4.532335,4.532953,4.533137,4.532791,4.533469
836,16,21,24,4.570083,4.569435,4.568364,4.567328,4.566688,4.565891,4.563849,4.563482,4.561673,4.561259,4.560197,4.559325,4.558437,4.555672,4.554159,4.552552,4.550685,4.549048,4.547781,4.547111,4.546577,4.54608,4.545409,4.544739,4.543826,4.542709,4.542093,4.540953,4.540063,4.538845,4.536825,4.535368,4.53405,4.53325,4.532583,4.532215,4.531292,4.530605,4.531222,4.531616,4.531345,4.53178,4.531778,4.531282,4.531515,4.531687,4.531889,4.532335,4.532953,4.533137,4.532791,4.533469
837,21,25,31,4.570083,4.569435,4.568364,4.567328,4.566688,4.565891,4.563849,4.563482,4.561673,4.561259,4.560197,4.559325,4.558437,4.555672,4.554159,4.552552,4.550685,4.549048,4.547781,4.547111,4.546577,4.54608,4.545409,4.544739,4.543826,4.542709,4.542093,4.540953,4.540063,4.538845,4.536825,4.535368,4.53405,4.53325,4.532583,4.532215,4.531292,4.530605,4.531222,4.531616,4.531345,4.53178,4.531778,4.531282,4.531515,4.531687,4.531889,4.532335,4.532953,4.533137,4.532791,4.533469
838,25,32,34,4.570083,4.569435,4.568364,4.567328,4.566688,4.565891,4.563849,4.563482,4.561673,4.561259,4.560197,4.559325,4.558437,4.555672,4.554159,4.552552,4.550685,4.549048,4.547781,4.547111,4.546577,4.54608,4.545409,4.544739,4.543826,4.542709,4.542093,4.540953,4.540063,4.538845,4.536825,4.535368,4.53405,4.53325,4.532583,4.532215,4.531292,4.530605,4.531222,4.531616,4.531345,4.53178,4.531778,4.531282,4.531515,4.531687,4.531889,4.532335,4.532953,4.533137,4.532791,4.533469
839,32,35,40,4.570083,4.569435,4.568364,4.567328,4.566688,4.565891,4.563849,4.563482,4.561673,4.561259,4.560197,4.559325,4.558437,4.555672,4.554159,4.552552,4.550685,4.549048,4.547781,4.547111,4.546577,4.54608,4.545409,4.544739,4.543826,4.542709,4.542093,4.540953,4.540063,4.538845,4.536825,4.535368,4.53405,4.53325,4.532583,4.532215,4.531292,4.530605,4.531222,4.531616,4.531345,4.53178,4.531778,4.531282,4.531515,4.531687,4.531889,4.532335,4.532953,4.533137,4.532791,4.533469
840,35,41,52,4.570083,4.569435,4.568364,4.567328,4.566688,4.565891,4.563849,4.563482,4.561673,4.561259,4.560197,4.559325,4.558437,4.555672,4.554159,4.552552,4.550685,4.549048,4.547781,4.547111,4.546577,4.54608,4.545409,4.544739,4.543826,4.542709,4.542093,4.540953,4.540063,4.538845,4.536825,4.535368,4.53405,4.53325,4.532583,4.532215,4.531292,4.530605,4.531222,4.531616,4.531345,4.53178,4.531778,4.531282,4.531515,4.531687,4.531889,4.532335,4.532953,4.533137,4.532791,4.533469
629,1,4,15,4.400653,4.399982,4.399863,4.399035,4.399424,4.399263,4.398155,4.397504,4.397395,4.395902,4.395123,4.394186,4.393765,4.393283,4.393246,4.392711,4.390254,4.389172,4.388538,4.388591,4.387168,4.387105,4.38682,4.385903,4.384146,4.379548,4.377955,4.377818,4.378217,4.378434,4.377729,4.377603,4.377132,4.376468,4.376007,4.376386,4.375767,4.375596,4.375204,4.374662,4.374707,4.374826,4.374501,4.374948,4.374362,4.374274,4.37426,4.374116,4.374091,4.374064,4.374171,4.37392
630,4,16,26,4.400653,4.399982,4.399863,4.399035,4.399424,4.399263,4.398155,4.397504,4.397395,4.395902,4.395123,4.394186,4.393765,4.393283,4.393246,4.392711,4.390254,4.389172,4.388538,4.388591,4.387168,4.387105,4.38682,4.385903,4.384146,4.379548,4.377955,4.377818,4.378217,4.378434,4.377729,4.377603,4.377132,4.376468,4.376007,4.376386,4.375767,4.375596,4.375204,4.374662,4.374707,4.374826,4.374501,4.374948,4.374362,4.374274,4.37426,4.374116,4.374091,4.374064,4.374171,4.37392
631,16,27,52,4.400653,4.399982,4.399863,4.399035,4.399424,4.399263,4.398155,4.397504,4.397395,4.395902,4.395123,4.394186,4.393765,4.393283,4.393246,4.392711,4.390254,4.389172,4.388538,4.388591,4.387168,4.387105,4.38682,4.385903,4.384146,4.379548,4.377955,4.377818,4.378217,4.378434,4.377729,4.377603,4.377132,4.376468,4.376007,4.376386,4.375767,4.375596,4.375204,4.374662,4.374707,4.374826,4.374501,4.374948,4.374362,4.374274,4.37426,4.374116,4.374091,4.374064,4.374171,4.37392
387,1,19,31,4.193833,4.193568,4.18769,4.190305,4.190029,4.184438,4.181818,4.184717,4.184847,4.187435,4.186345,4.184383,4.189861,4.188725,4.190522,4.191742,4.19469,4.198998,4.203936,4.216405,4.224438,4.232741,4.237309,4.233637,4.234477,4.241484,4.245192,4.242977,4.249462,4.253795,4.252862,4.248125,4.248151,4.245777,4.247305,4.247423,4.250079,4.251574,4.25272,4.254337,4.255713,4.256071,4.257247,4.257967,4.261654,4.260804,4.256809,4.257015,4.258487,4.260071,4.260857,4.259076
388,19,32,32,4.193833,4.193568,4.18769,4.190305,4.190029,4.184438,4.181818,4.184717,4.184847,4.187435,4.186345,4.184383,4.189861,4.188725,4.190522,4.191742,4.19469,4.198998,4.203936,4.216405,4.224438,4.232741,4.237309,4.233637,4.234477,4.241484,4.245192,4.242977,4.249462,4.253795,4.252862,4.248125,4.248151,4.245777,4.247305,4.247423,4.250079,4.251574,4.25272,4.254337,4.255713,4.256071,4.257247,4.257967,4.261654,4.260804,4.256809,4.257015,4.258487,4.260071,4.260857,4.259076
24,1,16,52,4.855253,4.854222,4.85353,4.853271,4.85323,4.853383,4.853328,4.853792,4.853203,4.85333,4.853709,4.853639,4.853059,4.852443,4.852336,4.851682,4.851427,4.851296,4.851656,4.851887,4.851981,4.852389,4.852304,4.852467,4.851034,4.850516,4.849285,4.849665,4.849157,4.848661,4.848683,4.848302,4.848588,4.848494,4.848775,4.848989,4.848676,4.848673,4.84925,4.849425,4.849621,4.849733,4.849762,4.849541,4.850342,4.850472,4.850738,4.850981,4.851227,4.851345,4.851252,4.851101
140,1,4,15,4.134851,4.131666,4.130872,4.132675,4.130906,4.131873,4.129651,4.129902,4.123226,4.10317,4.088969,4.080832,4.073183,4.067385,4.062595,4.051773,4.044972,4.040143,4.026457,4.019701,4.010902,4.00423,4.001763,3.99714,3.986339,3.980873,3.974379,3.970782,3.968534,3.962185,3.957783,3.952648,3.950533,3.947144,3.943679,3.93881,3.934658,3.929621,3.926568,3.927126,3.927748,3.927983,3.928164,3.927418,3.927808,3.927284,3.926617,3.927005,3.927775,3.928875,3.928987,3.928952
141,4,16,21,4.134851,4.131666,4.130872,4.132675,4.130906,4.131873,4.129651,4.129902,4.123226,4.10317,4.088969,4.080832,4.073183,4.067385,4.062595,4.051773,4.044972,4.040143,4.026457,4.019701,4.010902,4.00423,4.001763,3.99714,3.986339,3.980873,3.974379,3.970782,3.968534,3.962185,3.957783,3.952648,3.950533,3.947144,3.943679,3.93881,3.934658,3.929621,3.926568,3.927126,3.927748,3.927983,3.928164,3.927418,3.927808,3.927284,3.926617,3.927005,3.927775,3.928875,3.928987,3.928952
142,16,22,29,4.134851,4.131666,4.130872,4.132675,4.130906,4.131873,4.129651,4.129902,4.123226,4.10317,4.088969,4.080832,4.073183,4.067385,4.062595,4.051773,4.044972,4.040143,4.026457,4.019701,4.010902,4.00423,4.001763,3.99714,3.986339,3.980873,3.974379,3.970782,3.968534,3.962185,3.957783,3.952648,3.950533,3.947144,3.943679,3.93881,3.934658,3.929621,3.926568,3.927126,3.927748,3.927983,3.928164,3.927418,3.927808,3.927284,3.926617,3.927005,3.927775,3.928875,3.928987,3.928952
143,22,30,35,4.134851,4.131666,4.130872,4.132675,4.130906,4.131873,4.129651,4.129902,4.123226,4.10317,4.088969,4.080832,4.073183,4.067385,4.062595,4.051773,4.044972,4.040143,4.026457,4.019701,4.010902,4.00423,4.001763,3.99714,3.986339,3.980873,3.974379,3.970782,3.968534,3.962185,3.957783,3.952648,3.950533,3.947144,3.943679,3.93881,3.934658,3.929621,3.926568,3.927126,3.927748,3.927983,3.928164,3.927418,3.927808,3.927284,3.926617,3.927005,3.927775,3.928875,3.928987,3.928952
144,30,36,39,4.134851,4.131666,4.130872,4.132675,4.130906,4.131873,4.129651,4.129902,4.123226,4.10317,4.088969,4.080832,4.073183,4.067385,4.062595,4.051773,4.044972,4.040143,4.026457,4.019701,4.010902,4.00423,4.001763,3.99714,3.986339,3.980873,3.974379,3.970782,3.968534,3.962185,3.957783,3.952648,3.950533,3.947144,3.943679,3.93881,3.934658,3.929621,3.926568,3.927126,3.927748,3.927983,3.928164,3.927418,3.927808,3.927284,3.926617,3.927005,3.927775,3.928875,3.928987,3.928952
145,36,40,45,4.134851,4.131666,4.130872,4.132675,4.130906,4.131873,4.129651,4.129902,4.123226,4.10317,4.088969,4.080832,4.073183,4.067385,4.062595,4.051773,4.044972,4.040143,4.026457,4.019701,4.010902,4.00423,4.001763,3.99714,3.986339,3.980873,3.974379,3.970782,3.968534,3.962185,3.957783,3.952648,3.950533,3.947144,3.943679,3.93881,3.934658,3.929621,3.926568,3.927126,3.927748,3.927983,3.928164,3.927418,3.927808,3.927284,3.926617,3.927005,3.927775,3.928875,3.928987,3.928952
146,40,46,52,4.134851,4.131666,4.130872,4.132675,4.130906,4.131873,4.129651,4.129902,4.123226,4.10317,4.088969,4.080832,4.073183,4.067385,4.062595,4.051773,4.044972,4.040143,4.026457,4.019701,4.010902,4.00423,4.001763,3.99714,3.986339,3.980873,3.974379,3.970782,3.968534,3.962185,3.957783,3.952648,3.950533,3.947144,3.943679,3.93881,3.934658,3.929621,3.926568,3.927126,3.927748,3.927983,3.928164,3.927418,3.927808,3.927284,3.926617,3.927005,3.927775,3.928875,3.928987,3.928952
1376,1,9,10,4.399722,4.398653,4.399146,4.397964,4.398246,4.399397,4.397667,4.395668,4.407665,4.410044,4.409438,4.414849,4.417015,4.41729,4.416833,4.414696,4.413094,4.40751,4.404747,4.402602,4.400292,4.278373,4.265415,4.250368,4.200148,4.191737,4.181766,4.138457,4.114019,4.097517,4.084997,4.074934,4.06433,4.05918,4.052935,4.049654,4.043643,4.043458,4.037414,4.039386,4.038999,4.038582,4.030793,4.025957,4.018332,4.025252,4.03464,4.039051,4.042327,4.045019,4.052676,4.061798
1378,11,18,21,4.399722,4.398653,4.399146,4.397964,4.398246,4.399397,4.397667,4.395668,4.407665,4.410044,4.409438,4.414849,4.417015,4.41729,4.416833,4.414696,4.413094,4.40751,4.404747,4.402602,4.400292,4.278373,4.265415,4.250368,4.200148,4.191737,4.181766,4.138457,4.114019,4.097517,4.084997,4.074934,4.06433,4.05918,4.052935,4.049654,4.043643,4.043458,4.037414,4.039386,4.038999,4.038582,4.030793,4.025957,4.018332,4.025252,4.03464,4.039051,4.042327,4.045019,4.052676,4.061798
1379,18,22,27,4.399722,4.398653,4.399146,4.397964,4.398246,4.399397,4.397667,4.395668,4.407665,4.410044,4.409438,4.414849,4.417015,4.41729,4.416833,4.414696,4.413094,4.40751,4.404747,4.402602,4.400292,4.278373,4.265415,4.250368,4.200148,4.191737,4.181766,4.138457,4.114019,4.097517,4.084997,4.074934,4.06433,4.05918,4.052935,4.049654,4.043643,4.043458,4.037414,4.039386,4.038999,4.038582,4.030793,4.025957,4.018332,4.025252,4.03464,4.039051,4.042327,4.045019,4.052676,4.061798
1380,22,28,37,4.399722,4.398653,4.399146,4.397964,4.398246,4.399397,4.397667,4.395668,4.407665,4.410044,4.409438,4.414849,4.417015,4.41729,4.416833,4.414696,4.413094,4.40751,4.404747,4.402602,4.400292,4.278373,4.265415,4.250368,4.200148,4.191737,4.181766,4.138457,4.114019,4.097517,4.084997,4.074934,4.06433,4.05918,4.052935,4.049654,4.043643,4.043458,4.037414,4.039386,4.038999,4.038582,4.030793,4.025957,4.018332,4.025252,4.03464,4.039051,4.042327,4.045019,4.052676,4.061798
1381,28,38,39,4.399722,4.398653,4.399146,4.397964,4.398246,4.399397,4.397667,4.395668,4.407665,4.410044,4.409438,4.414849,4.417015,4.41729,4.416833,4.414696,4.413094,4.40751,4.404747,4.402602,4.400292,4.278373,4.265415,4.250368,4.200148,4.191737,4.181766,4.138457,4.114019,4.097517,4.084997,4.074934,4.06433,4.05918,4.052935,4.049654,4.043643,4.043458,4.037414,4.039386,4.038999,4.038582,4.030793,4.025957,4.018332,4.025252,4.03464,4.039051,4.042327,4.045019,4.052676,4.061798
